tag,kernel_id,block_id,sm_id,t_launch,t_dep_satisfied,t_end
chain6,0,32,122,1785763899513461760,1785763899513970784,1785763899514480096
chain6,0,33,123,1785763899513461792,1785763899513970816,1785763899514480128
chain6,0,34,4,1785763899513461728,1785763899513970880,1785763899514480160
chain6,0,35,5,1785763899513461760,1785763899513970912,1785763899514480224
chain6,0,36,20,1785763899513461728,1785763899513970880,1785763899514480192
chain6,0,37,21,1785763899513461760,1785763899513970912,1785763899514480256
chain6,0,38,36,1785763899513461728,1785763899513970880,1785763899514480192
chain6,0,39,37,1785763899513461760,1785763899513970912,1785763899514480256
chain6,0,40,52,1785763899513461760,1785763899513970912,1785763899514480320
chain6,0,41,53,1785763899513461792,1785763899513970912,1785763899514480320
chain6,0,42,68,1785763899513461728,1785763899513970848,1785763899514480160
chain6,0,43,69,1785763899513461760,1785763899513970880,1785763899514480192
chain6,0,44,82,1785763899513461760,1785763899513970880,1785763899514480288
chain6,0,45,83,1785763899513461792,1785763899513970912,1785763899514480320
chain6,0,46,96,1785763899513461760,1785763899513970912,1785763899514480320
chain6,0,47,97,1785763899513461792,1785763899513970912,1785763899514480352
chain6,0,48,110,1785763899513461760,1785763899513970880,1785763899514480256
chain6,0,49,111,1785763899513461792,1785763899513970912,1785763899514480320
chain6,0,50,124,1785763899513461760,1785763899513970880,1785763899514480192
chain6,0,51,125,1785763899513461792,1785763899513970912,1785763899514480288
chain6,0,52,6,1785763899513461760,1785763899513970784,1785763899514479936
chain6,0,53,7,1785763899513461792,1785763899513970784,1785763899514479968
chain6,0,54,22,1785763899513461760,1785763899513970752,1785763899514479936
chain6,0,55,23,1785763899513461792,1785763899513970784,1785763899514479968
chain6,0,56,38,1785763899513461792,1785763899513970784,1785763899514479968
chain6,0,57,39,1785763899513461792,1785763899513970816,1785763899514480000
chain6,0,58,54,1785763899513461760,1785763899513970784,1785763899514479968
chain6,0,59,55,1785763899513461792,1785763899513970784,1785763899514479968
chain6,0,60,70,1785763899513461760,1785763899513970752,1785763899514479936
chain6,0,61,71,1785763899513461792,1785763899513970784,1785763899514479968
chain6,0,62,84,1785763899513461760,1785763899513970784,1785763899514479936
chain6,0,63,85,1785763899513461792,1785763899513970784,1785763899514479968
chain6,0,64,98,1785763899513461760,1785763899513970784,1785763899514479936
chain6,0,65,99,1785763899513461792,1785763899513970784,1785763899514479968
chain6,0,66,112,1785763899513461728,1785763899513970752,1785763899514479904
chain6,0,67,113,1785763899513461760,1785763899513970784,1785763899514479936
chain6,0,68,126,1785763899513461760,1785763899513970752,1785763899514479936
chain6,0,69,127,1785763899513461792,1785763899513970784,1785763899514479936
chain6,0,70,8,1785763899513461920,1785763899513971520,1785763899514481280
chain6,0,71,9,1785763899513461920,1785763899513971520,1785763899514481280
chain6,0,72,24,1785763899513461920,1785763899513971520,1785763899514481280
chain6,0,73,25,1785763899513461952,1785763899513971520,1785763899514481280
chain6,0,74,40,1785763899513461952,1785763899513971552,1785763899514481312
chain6,0,75,41,1785763899513461952,1785763899513971552,1785763899514481312
